Business Id,Business Name,Type,Latitude,Longitude,Ratings,Review_Counts,Price,Zipcode,Delivery
wTaomJ5xoi-c7R_xKFmcpA,Positano Restaurant,Italian,40.6127378,-74.0339271,4.5,403,$$$,11209,False
h9rymMeMUMOxQ9d93U0YDg,Baker & Co,Italian,40.7313423,-74.00289959999998,4.0,643,$$,10014,True
nTt5cLJVcmBdM640izladw,Carmentas Italian Specialties,Italian,40.70114,-73.92676999999998,4.5,100,$$,11221,True
TzVVPWK_4dhdSEpNqZwIhQ,Toscana 49,Italian,40.7556957079225,-73.9717184007168,4.0,242,$$$,10017,True
foRWizWrQ32g6Vv4g9UTnA,Nocciola Ristorante,Italian,40.7973406168505,-73.93829237669709,4.0,225,$$,10029,True
5DoCTugT9AF-P3VspApsyQ,Aita Trattoria,Italian,40.6712095108944,-73.95792555865971,4.0,186,$$,11238,True
TsYrzVVtkKO4Asrk_L9stw,Parm,Italian,40.7764333,-73.97940190000001,3.5,568,$$,10023,True
TZto7AjdA337XIw66AOpUw,Scalinatella Restaurant,Italian,40.76278232038021,-73.96548293530941,4.0,276,$$$$,10065,True
zww7OtudkcE921UT2ThOSg,Camillo,Italian,40.6596,-73.95081,4.0,145,$$,11225,True
eVk4F9ixl89zyUHJ1G2Aiw,Luzzos La Pizza Napoletana,Italian,40.730616,-73.9834846,4.0,1049,$$,10003,True
Z3S0qvlgerRBGwXWsJ9SeA,Passatempo,Italian,40.715868,-73.964149,4.0,61,$$,11249,True
IxwuIDcpRa7EpQs7V481Ww,Il Gattopardo,Italian,40.7614994602915,-73.976308999227,4.0,163,$$$,10019,True
sB8-R8-FYj-kJrSzTlbmgw,Coppola's West,Italian,40.783163742430894,-73.97891594232792,3.5,310,$$,10024,True
OXwE8UzYV0kvQpV5Bv6nHQ,Anthony's Place,Italian,40.5928522,-73.95054470000002,4.0,198,$$,11229,True
J9xVQScnr0lYWl61_mLXMA,Lido,Italian,40.8049797781916,-73.95482600146241,4.0,1007,$$,10026,True
ntQ7O1YPMIOrQkynhXRBVg,Manducatis,Italian,40.7445948529884,-73.94906958475092,4.0,140,$$,11101,False
VXyk19eG4B2I6noumvfHCw,Gargiulo's,Italian,40.57641,-73.98244,3.5,239,$$,11224,False
wUoLj0v2cJ9T4mgebQqoZw,Giardino D'oro,Italian,40.70758,-74.00715,4.0,98,$$$,10038,True
YT5Ywu9y190B4IGIlBetzA,Morandi,Italian,40.73534,-74.00151,3.5,692,$$,10014,True
H5L18XZRHh_13HaeeHH_sQ,Casa Di Napoli,Italian,40.773718,-74.0306062996387,4.0,117,$$,7087,False
VF3wSCRC3mE6JpBQPQXELA,Parm,Italian,40.72303,-73.99566999999998,3.5,750,$$,10012,True
SpyQHasbnU5YkOR6PI4sNQ,Margherita NYC,Italian,40.71898651123049,-73.99693298339841,4.0,301,$$,10013,True
hV26aNvpfq5g34SI6_gvJA,Mama Rao Cucina Italiana,Italian,40.6291809,-74.0057526,4.5,221,$$$,11219,True
xKZSIBaGkXX7ppIceuhiQQ,Buca di Beppo Italian Restaurant,Italian,40.757923,-73.98521600000002,3.5,432,$$,10036,True
Njr_f1J5Pve35OyPdBljVA,Convivium Osteria,Italian,40.68105,-73.97748,4.0,487,$$$,11217,True
if6ZZopcH51YQ7E3y4BxaA,Tuscan Hills,Italian,40.718921,-73.83924429999998,4.0,414,$$,11375,True
H_TGP2AgX3IUmzq8Aml79Q,L' Angolo Tribeca,Italian,40.71734,-74.01044,3.5,143,$$,10013,True
-Td-YEPTOUq2H3LRWgRxUw,Non Solo Piada,Italian,40.75414,-73.99245,4.5,346,$$,10018,True
t-Pm38_XhMnGfOYgkhaNRA,Le Fanfare,Italian,40.736202,-73.955558,4.0,184,$$,11222,True
WHQpLvxkCK_BMtF8pIShnQ,Carroll Place,Italian,40.7287,-73.99971,4.0,1108,$$,10012,True
Zub6WrbrS_4XMI1mPbyeiw,Panineria Italiana,Italian,40.73209652668515,-73.99567476701654,4.0,214,$$,10011,True
-tQ9Zlb5d9PPlDz_6UgV7w,Antica Pesa,Italian,40.71884,-73.95865,3.5,374,$$$,11249,True
faukkggAc_tuJ4THYlf4fg,La Masseria,Italian,40.760868632783996,-73.98634880286801,4.0,604,$$$,10036,True
Vm6_cXz8hbvZhot0m1aaRg,Italianissimo Ristorante,Italian,40.7765,-73.95196999999997,4.0,121,$$$,10028,True
Tgi-rDD3mxFi9uGybZxdaQ,Faun,Italian,40.678271,-73.96888299999998,4.0,160,$$$,11238,True
JliAIBARXi9uISzNG26DVw,Elio's,Italian,40.7767632368091,-73.9526632086427,3.5,245,$$$,10028,True
5ZEFbq_AQV5VQFG2JKYzlA,Giorgio's of Gramercy,Italian,40.7394209879325,-73.98854255676271,4.0,750,$$$,10010,True
ddyYKrNWkdc5mudrmLaTvA,Flora,Italian,40.66452,-73.97989,4.5,72,$$,11215,True
9mawr6QwVHm5q8JRXPFjPA,San Marino Ristorante,Italian,40.72697,-74.00610999999998,4.0,153,$$,10014,True
XyICIfSun7HWtBEUFux2PQ,Bocca Di Bacco,Italian,40.7445631,-74.00307790000002,3.5,191,$$,10011,True
GBxnLvHAbpv9YU4GWfkASw,Patrizia's Of Sheepshead Bay,Italian,40.5838270971647,-73.9496481877971,4.0,175,$$,11235,True
ip733nbgjaMMazfQ-Ibhgg,Fiat Cafe,Italian,40.72143300000001,-73.995689,4.0,600,$$,10012,True
kNxYppnUMQEBj7TU6burmg,Portofino Ristorante,Italian,40.7189866692474,-73.83980467915529,3.0,311,$$,11375,True
UpnHg_984LLZ28-kBB5MSQ,Bella Luna - NYC,Italian,40.787762,-73.971458,3.5,290,$$,10024,True
3qIISjUYn1tbqHXi7nCLXg,Sofia Wine Bar,Italian,40.75502,-73.96913,4.0,650,$$,10022,True
E2zKMwHhz4--dyplQ7gf8A,Pappardella,Italian,40.779283299999996,-73.97769670000002,3.5,600,$$,10023,True
tsvElYYtUBAEdfK6plnxlg,Villa Mosconi,Italian,40.728590000000004,-74.002,4.0,195,$$,10012,True
iQTPjiskoE0jfHsoBSR1Jw,Rocco's Italian Sausages & Philly Cheese Steaks,Italian,40.752730753346796,-73.9125879583358,4.5,170,$,11101,True
hyBM_Xk9Hzp38acTHAHlBQ,dell'anima,Italian,40.76234,-73.99695,4.0,641,$$$,10036,True
mwvukHjc7Trs5fRbZ4-TsA,Fabbrica Restaurant & Bar,Italian,40.719642900000004,-73.96266429999999,3.5,288,$$,11249,True
LnMRZhKtOrW1eL04FiPYTg,Senza Gluten,Italian,40.7290911050589,-74.0003699151971,4.0,584,$$,10012,True
81ATGBKh1Ke6EX_L3qHaIQ,Ferdinando's Focacceria,Italian,40.68440563514792,-74.0018677711487,4.0,193,$$,11231,False
3X3n5JtRZHwOlHnMkQTjfw,Cappone’s Salumeria,Italian,40.701815,-74.01209833,4.0,41,$$,10004,True
AJm2xwuMmDSJv743qRY4WQ,Luliano's,Italian,40.62849,-74.02917,4.5,54,$$,11209,True
RPP_wHhM8yZYIP5W-YHk6Q,Fumo,Italian,40.80284,-73.968119,4.5,88,$$,10025,True
vjj3MMPkULJUCv8xf3XRiA,San Matteo Takeaway,Italian,40.7801684,-73.95028990000002,4.0,156,$$,10128,True
J0c8ZtHPf08TMVeojPkNkQ,Verde on Smith,Italian,40.684437,-73.992234,4.0,631,$$,11201,True
InmlNc9iVwzXBqRIB8T19g,Russo's Mozzarella and Pasta,Italian,40.6657676696777,-73.9822006225586,4.0,198,$$,11215,True
qTHBQdWfw1RSCjQwoUcLiw,Lucciola,Italian,40.79039,-73.97251,3.5,112,$$,10024,True
G-b9kvnRh0pLi4fsdcmwjg,Joseph's Restaurant,Italian,40.70499,-74.00961,4.0,74,$$,10004,True
EU47dsc_vvByG3qPIMyRog,La Locanda,Italian,40.7178382873535,-73.9446640014648,4.0,86,$$,11211,True
g5RqTm1v8Stsm3MXL19Adw,Roman's,Italian,40.689671,-73.96953,3.5,230,$$$,11205,True
dMrF98GlFYIPKYY5NVZHbw,Gemma,Italian,40.72609,-73.99166,3.5,662,$$$,10003,True
NGzwDLroGL4JvG81BWliNw,Armondo's Italian Restaurant,Italian,40.7545652,-73.89344140000001,4.5,56,$$$,11372,True
wp5BpfUi9Aa4T0Gk0bnhag,Altesi Downtown,Italian,40.72511,-74.00333,4.0,83,$$,10012,True
f8TZ_ctcSwxwW8S69YKnwg,Il Bambino,Italian,40.76281,-73.92089,4.5,1240,$$,11106,True
dsgzaF4lODoOj1Mu1Cf_bQ,La Casa Bella,Italian,40.590666,-73.991456,3.5,264,$$,11214,True
Jwb556DrGTEZryeV7XgZmQ,Bar Primi,Italian,40.725639,-73.991714,3.5,634,$$,10003,True
HPvz-PHt2PYWV_X9eQSlnA,Il Cortile Restaurant,Italian,40.718005,-73.99826800000002,3.5,558,$$,10013,True
XO43OJWeAOS0Z-hqzhKgvQ,Zio Toto,Italian,40.624732,-74.030242,3.5,187,$$,11209,True
Zs-IWJ6vpGK3GcmFrBecXQ,Aroma Trattoria,Italian,40.76549,-73.98355,4.5,64,$$,10019,True
ynw6F1JVJN54IvwLeHRn5A,Biagio's Trattoria,Italian,40.7105953741027,-73.8653643749718,4.0,38,$$,11385,False
MH08_pIRKsUSwfkVYxUE7w,VINATERÍA,Italian,40.8064392068585,-73.9540110111145,4.0,488,$$,10026,True
-0fjWWC2SY6kNxGfD8PKGg,Palermo Restaurant & Bar,Italian,40.7769088448014,-73.9212289547099,4.5,219,$$,11105,True
vYnQYMWk_CpV8APtyFWYWA,Patrizia's Of Maspeth,Italian,40.72678300000001,-73.894276,4.0,178,$$,11378,True
vjubSxmdG_HoBBgd39geBw,Nino's 46,Italian,40.7569159,-73.98051600000002,4.0,1239,$$,10036,True
1nQZbtmjODUgPm-QQdKrhA,Milk And Roses,Italian,40.7364097,-73.95508249999997,4.0,388,$$,11222,True
wOq-Jt26jnFf_rhF4r5D6w,Scampi,Italian,40.73902,-73.99358000000002,4.0,249,$$$,10011,True
mkS--Oq4UYJMQizSaKJXEw,Enzos of Arthur Avenue,Italian,40.85442000000001,-73.88893,3.5,268,$$,10458,True
xbrQ2dHuQoFJmNxAuOky4A,Vic's,Italian,40.72693,-73.99319,4.0,484,$$,10012,True
rtivWWzG0XjUuhSrwusTgQ,Fausto,Italian,40.67597,-73.97180999999998,4.0,165,$$$,11238,True
_Klr6rynJ4b_oc7ehRPoZA,Paul & Jimmy's,Italian,40.73682,-73.987251,4.0,107,$$$,10003,True
COVGkASgKQ5aqIGn9evmgA,Arancini Bros,Italian,40.7180351,-73.9882738,4.0,47,$,10002,True
4ixWiPyYysS2i8LAg4qzrQ,La Villetta,Italian,40.7549171,-73.9650879,4.0,88,$$$,10022,True
iQo5aJwTL_ZrXCdPFKq-RA,Isle of Capri,Italian,40.76283,-73.96602,4.0,237,$$$,10065,True
QgEre4IFSHxbUvHMe8S12g,Pinocchio Restaurant,Italian,40.77965,-73.94695,4.0,208,$$$,10128,True
i5cdbiw1KRyg4w0X44ZBwA,Mezzaluna,Italian,40.771125,-73.959251,3.5,146,$$$,10021,True
v64bMLxutTS2MWIrywBczA,Piccolo Cafe,Italian,40.780285,-73.98013399999998,3.5,520,$$,10023,True
W9wDa_EB0h2p5JG6P6lyZw,Pescatore,Italian,40.75538,-73.96852,3.5,381,$$,10022,True
ZhjRaJkfCIVopvamUzrEsA,San Gennaro Trattoria Restaurant Bar,Italian,40.85404652250161,-73.8889484480023,4.0,178,$$,10458,True
u6q1s6c0H9wQwFUJJzAiOw,Gigino At Wagner Park,Italian,40.7052055368065,-74.0184892569177,3.5,285,$$$,10004,True
I0N_QtJy7sLiuW_vmvRIhg,Maruzzella,Italian,40.77135,-73.95379,4.0,114,$$,10075,True
z8TIY5xLeQptbXxZp3LpsA,Felice 56,Italian,40.762862,-73.97539599999998,5.0,33,$$$,10019,True
HD0e3eHwv573qHZOJJitWg,Aurora Soho,Italian,40.723543,-74.003199,4.0,468,$$$,10013,True
ezu7Ai6ADfHDYCklvuipWA,Arturo's,Italian,40.775478,-73.947847,4.0,73,$$$,10028,True
PerCtK0A27ku-cmBVMh5tw,Porto Salvo,Italian,40.823679999999996,-73.91294,4.5,146,$$,10451,False
nTCFXqiQPTvDfnAxHfA64A,Trattoria Tra di Noi,Italian,40.854929999999996,-73.8869,4.0,140,$$,10458,True
AbNXFnI4OlWZvsQLGKf64w,Dino,Italian,40.689409999999995,-73.97046999999998,3.5,289,$$,11205,True
KSUtWeFngYHhNff9DfjVBQ,Forno Pizzeria E Trattoria,Italian,40.73274,-73.89556,4.5,176,$$,11378,True
QUTSHrHw3qRZjf749VM1Yg,Serafina Osteria,Italian,40.76273,-73.97155,3.5,131,$$,10022,True
o7ebhiCJTSsp43ynRDB1qA,Cipriani Downtown,Italian,40.723566999999996,-74.003003,3.5,317,$$$$,10012,True
6AWiJUeP4FINQF48az-bkQ,Pasta Eater,Italian,40.73765,-73.99134000000002,4.0,121,$$,10003,True
13GEQ-lgTcydZda7lhv_hw,La Palina Restaurant,Italian,40.610958000000004,-73.9788477,4.0,183,$$,11204,True
Fu7J2Fwoj_S6Jpg9dULzKg,Pepe Rosso To Go,Italian,40.72723,-74.00163,4.0,355,$$,10012,True
-KrQ1gOiyXCbffsWyc5SNQ,The Leopard at des Artistes,Italian,40.773515,-73.978841,4.0,230,$$$,10023,True
MPblH3J1kpbNGL4C4U7RAQ,IL Carino Restaurant,Italian,40.77945,-73.95019,4.0,67,$$,10128,True
77llOAEwInvK-oC2AHZ4nQ,Coppola's East,Italian,40.74165,-73.98154,3.5,338,$$,10016,True
Kz7hn14j6KXf_gYeC99rUg,i Trulli,Italian,40.74207,-73.98361,3.5,365,$$$,10016,True
mOoZZa6WIsgihc_TqyQcXw,Tarallucci E Vino -Union Square,Italian,40.7381367771909,-73.9907283558044,3.5,371,$$,10003,True
cpN0ixPR2l3QFA8Uf1BhCQ,Luna Rossa,Italian,40.77659600000001,-73.950351,4.0,117,$$$,10028,True
vFsjObMTImsnM_DzVo4N3g,Bocca Cucina and Bar,Italian,40.73826,-73.98886,4.0,385,$$$,10003,True
zjglOaCY8xQu3s2eKnLFzw,Mozzarella & Vino,Italian,40.76204,-73.97718,4.0,261,$$$,10019,True
rTzojTIarMjh_X7YPliySw,Zio Luigi,Italian,40.74386320000001,-73.9220898,4.5,140,$$,11104,True
iV5yy8EbjsPoYWtjRhB61Q,Nica Trattoria,Italian,40.7756431,-73.950783,4.0,136,$$$,10028,True
wnXdgkWYN0p4SEl_AdMzLA,Bar Toto,Italian,40.6669,-73.984672,3.5,266,$$,11215,True
GVF4kvXupD18afjpLiPLHA,Marco Polo Ristorante,Italian,40.682197570800795,-73.9956817626953,4.0,140,$$$,11231,True
MTQpqHo-cCAPK7c9fd6zHw,Il Mattone,Italian,40.720799,-74.0091255,4.5,89,$,10013,True
HSKcCmRFqzqG542Hy_eftw,Siena Cafe,Italian,40.78073,-73.953,3.5,211,$$,10128,True
XlhWNQRGoWyybfXpGBgE3Q,Il Mulino New York - Uptown,Italian,40.764144,-73.97019499999998,3.5,233,$$$$,10021,True
PQd4M3cuSgdweWgLgZIslQ,Inatteso Pizzabar,Italian,40.705657099999996,-74.0172056,4.0,319,$$,10004,True
u5zbsITgkFbAlRq0j-XE-g,Serafina Broadway,Italian,40.7645,-73.9819,3.0,619,$$,10019,True
lgFApPVpbXnsIFw1CRJORw,Cellini Restaurant,Italian,40.760115,-73.972686,4.0,149,$$$,10022,False
dvkQIG20RjgNi-SwRr_1CQ,MAMO Restaurant,Italian,40.72186,-74.00381999999998,4.0,254,$$$,10013,True
8cnfXAq6ehOsGRw4rh-dzQ,Sam's,Italian,40.685920715331996,-73.99452209472659,4.0,225,$$,11201,False
XcfZqLrXdABSZLViQ34VTw,Chelsea Ristorante,Italian,40.7405719,-74.00172380000002,3.5,186,$$,10011,True
9lDqOfKeEB15AWfsWIq8mA,Mario's Restaurant,Italian,40.8542,-73.88857,3.5,244,$$,10458,True
19zArMBG2qW2k16Y0i2aBA,Obicà Mozzarella Bar Pizza e Cucina,Italian,40.7400486,-73.98930179999998,3.5,450,$$,10010,True
yc4vsT-Q4Ej1_9hr94DxkQ,Sotto 13,Italian,40.7372,-73.99919,4.0,902,$$,10011,True
X9f5HH4x3Mi7lo4ph9efvQ,Terre,Italian,40.671949831792,-73.9837719490146,4.0,86,$$,11215,True
vEYEs9McRtRdKBp2XfRNZA,Finestra Restaurant,Italian,40.76751,-73.95288000000002,4.0,90,$$,10021,True
y800EdmdRpesUgQYN4VXNw,Caffe Reggio,Italian,40.73022810000001,-74.0004194,3.5,619,$,10012,True
BeE1tVTCmorm31fwXvX7Wg,Ora di Pasta,Italian,40.7644615,-73.97386170000001,4.0,176,$$,10019,False
gSOnfmJaEFvoH55xfieHPA,Macchina,Italian,40.74094,-73.98139,4.0,144,$$,10016,True
M8YwGe-wHwBGRz3DbTpqDQ,Piccolo Sogno,Italian,40.7524351,-73.78584359999998,4.0,182,$$,11358,True
4eGCuMwKRCCrYHOobEsFpA,Lusardi's,Italian,40.7724199,-73.9555,4.0,208,$$$,10075,True
z-y9GDoRr1S9Ma6b2n0A4A,Enoteca Maria,Italian,40.642,-74.07729,4.0,388,$$$,10301,True
NlmP5x_Ykznd55Dc85ChUg,Nittis,Italian,40.7567,-73.99410999999998,4.5,158,$$,10018,True
gTEoEsssfbjl76Opf5bP9g,L'Amico NYC,Italian,40.747174,-73.989956,3.5,447,$$$,10001,True
O5Cm2yU32-Epf4HKEFAJEQ,Il Postino,Italian,40.75373,-73.96749,3.5,115,$$$$,10017,True
7Tu5l9UfWVi_v3m4TwJAxQ,Caffe dei Fiori,Italian,40.76935,-73.9627,4.5,78,$$$,10021,True
7S8g0G_Ndc3DS-kqsozq8Q,83 1/2,Italian,40.775354,-73.951216,4.0,186,$$$,10028,True
nSk_zCJESMKGLHyJTPPlZA,Bottino,Italian,40.74845,-74.00321,3.5,315,$$,10001,True
syNFp2qrQtXfH4bskQVgaA,Portale,Italian,40.74026,-73.99623000000003,4.0,68,$$$,10011,True
megxpLA5KciBJbW-jNm2RQ,Arno Ristorante,Italian,40.7534599,-73.98841999999998,3.5,214,$$$,10018,True
i4TzhIY8z0KIaBBH1iLZLA,Il Poeta,Italian,40.7108,-73.85454,4.0,234,$$,11375,False
gJg_Gh2lqrCprDzR6ZP9QQ,314 Pizza Pasta & Wine Bar,Italian,40.810854,-73.958384,4.5,83,$$,10027,True
TCPZLIG8mkX0iOD4K3_wAw,Basilio Inn,Italian,40.597421000000004,-74.0637572,4.5,105,$$,10305,True
aHRcUI_UqFNV87GF7WRIDQ,Aunt Jake's,Italian,40.733342,-73.998494,4.0,262,$$,10011,True
JOvcJqD5eCFrGjFa6k7vpQ,Zia Maria - Chelsea,Italian,40.745486299999996,-73.9993392,4.0,244,$$,10011,True
7oNuDMESKejMgJFlkQwxmQ,Avena Downtown,Italian,40.7289,-74.00216,4.5,79,$$$,10014,True
cbhdOSn-nezgnH3lxPJM_g,Sotto Voce,Italian,40.6698989868164,-73.97874450683591,3.5,323,$$,11215,True
DLRbxg74oWNPQJdbSkTDxQ,Suprema Provisions,Italian,40.7326925,-74.00361550000002,4.0,249,$$,10014,True
1uOB_tWZwvI0_HakXfu5Jg,Nick's Pizza,Italian,40.78272,-73.94781,4.0,547,$$,10128,True
FwMyv3CVIxbI6ngodw7s3w,Panino Rustico,Italian,40.610494,-74.003153,4.5,477,$$,11214,True
BiNtCoIGo00Lua93hOrj3Q,Bella Via Restaurant,Italian,40.7442460458798,-73.95375447235259,3.5,373,$$,11101,True
ywP0OEqRC6sp4NK1-QhW-g,Parm,Italian,40.7144510120714,-74.0161083107869,3.0,375,$$,10080,True
aLM9irVFlNoVlS9dGuW_Lg,Amata,Italian,40.759426,-73.967063,4.5,84,$$$,10022,True
qYDoWRdntIApGW6fEUHWIQ,Biricchino,Italian,40.7488743961,-73.99548394314141,3.5,120,$$,10001,True
889z8wsV9R1X2CAp63wrsw,Casa Apicii,Italian,40.733818,-73.99874200000002,4.0,147,$$$,10011,False
Cnqy9w1BFXZFEaChfox0ow,Rosemary's,Italian,40.734863,-73.99974,3.5,982,$$,10011,True
fTNOwKJ9YbxoIShABCKXdA,DeGrezia Ristorante,Italian,40.755512,-73.969415,4.0,102,$$$,10022,True
e_2o3neKJ5vwDXKd70XLBg,Uncle Peter's,Italian,40.75598,-73.88382,4.0,223,$$,11372,True
ZSDq6s2BFnvZEU4apxXbew,Di Palma Brothers Restaurant,Italian,40.80895200000001,-74.007419,4.0,122,$$,7047,True
qZK3e3kZAuyVlNrFNjBZ3A,Enoteca on Court,Italian,40.682136535644496,-73.99571228027341,4.0,254,$$,11231,True
R86cJxXMiXRyqzlF24esgg,Lexington Pizza Parlour,Italian,40.78928300000001,-73.9487429,4.0,213,$$,10029,True
MT_a_Tg3ENdxqZFQyJocgQ,Joanne Trattoria,Italian,40.77456,-73.98026999999998,3.5,508,$$,10023,True
v1M1HIQBVwYatEF_iOmedw,ViceVersa,Italian,40.7635858415079,-73.9866799425418,4.0,254,$$$,10019,True
P6mNpH4eBPA-42Z0PFEqtQ,Regina's Grocery,Italian,40.715472,-73.991795,4.5,55,$$,10002,True
ifIfq2EwEohCgoKnG68_LA,Villa Berulia,Italian,40.746782700000004,-73.9806507,4.0,162,$$,10016,True
x61Sizu7lqGPMGuKEGHo-Q,Senso Unico,Italian,40.7414137015591,-73.92168579277809,4.5,75,$$,11104,True
XWNamjD2mSpk56B6z1HT9w,Laico's,Italian,40.703212,-74.095046,4.5,211,$$,7305,True
FDFE8nqstVJT07LquQ2kBA,Buon Appetito,Italian,40.67835,-74.10568,4.0,176,$$,7002,True
iKv8UHV5jTqf4QGdwCmQ-w,Sofia's,Italian,40.624919,-74.030799,4.0,168,$$,11209,True
rupPZLhd0oRSAmVDaeYaGA,Bocca di Bacco Hell's Kitchen,Italian,40.766216799999995,-73.9867943,3.5,640,$$,10019,True
ZlwjT-jygnYqM5qDE0CuLQ,Gigino Trattoria,Italian,40.717259999999996,-74.01055,3.5,256,$$,10013,True
sppl_-Hw-UMX5tlTd_0poA,Serafina Meatpacking,Italian,40.739635,-74.00666,3.0,316,$$,10014,True
zDujEq9qZk13nBcG2PH4tA,Il Falco,Italian,40.747659571437296,-73.94553191236591,4.5,294,$$$,11101,True
xEdAaZTNNHRZbvzBuSjcCg,House of Lasagna,Italian,40.7497237,-73.9775697,3.5,148,$$,10016,True
6NqCJcJvYEdvjI2e0mH0Yw,Corto,Italian,40.74597,-74.04337,4.0,153,$$,7307,True
RiN-EOiQLXlJszhe6HJdZA,Il Colosseo,Italian,40.612231,-73.997545,4.0,199,$$,11214,True
q6ux26c-SfK-679y9lvVbw,Settepani,Italian,40.80435,-73.94766,4.0,228,$$,10026,True
MyVbXtvst8X7sbR7gUA_ug,Cacio E Vino,Italian,40.726384,-73.988873,3.5,353,$$,10003,True
laQ3UStO-W9fkSaM2Y4eLw,Casa Barilla,Italian,40.7608455063764,-73.9793730976227,3.0,285,$$,10019,True
oexDsgqmXc9Qe3fy3uYx7g,F & J Pine Restaurant,Italian,40.848685,-73.86206899999998,3.5,558,$$,10462,True
zTK8reqKrmV7U71YVHYYjg,Armani Ristorante,Italian,40.76184631617979,-73.9742299834671,4.0,238,$$$,10022,True
SbevrHJ2M5Oc8_SHi79YQg,Caffe Napoli,Italian,40.71819,-73.99776999999997,3.0,635,$$,10013,True
uq-jeUk2yNOrfUKdRIpE_w,Piccoli Togo Windsor Terrace,Italian,40.654819,-73.973477,4.0,82,$$,11218,True
Irw7QQBsndbB2ATXeB4pYA,Da Tommaso,Italian,40.7646068,-73.98458120000002,3.5,190,$$,10019,True
sk7oNG7cT6Q21Wc4OCAi-w,Il Sole,Italian,40.86612,-73.92771,3.0,150,$$,10034,True
hvi63FpI8TIhvVLFsvfKWQ,Angelo's,Italian,40.718957,-73.997384,3.5,393,$$$,10013,True
ZUrGqOG2cetGI-KKXk3c2g,Chazz Palminteri Italian Restaurant,Italian,40.756473,-73.980563,4.0,269,$$$,10036,True
elPjOCDb8WmOpaQEI-AAOw,Forno Siciliano,Italian,40.7711294255972,-73.9031770938873,4.0,95,$$,11105,True
AO9ubB1XVqj1hkwOZm-F9A,Villaggio Ristorante,Italian,40.787697,-73.81308,3.5,145,$$,11357,True
F3Zznc4UYAfbdiTgb09-NA,Fratelli,Italian,40.862992,-73.8435449,4.0,88,$$,10469,True
IiDfrdwPZJHbiuHdjaSJKA,Attraversa,Italian,40.71922,-74.00603000000002,4.0,62,$$$,10013,True
x5zOHDirJAMaKtu1TjAgug,Enzo's Of Williamsbridge,Italian,40.85413,-73.85412,4.0,121,$$,10461,True
fmdEiai0e4agyTEqFUWJmw,Amarone NY,Italian,40.7617199,-73.99002,4.0,322,$$,10036,True
r_fUOUhz-pHZxFDV1hzy0w,Peasant,Italian,40.72171,-73.99428,3.5,698,$$$,10012,True
CmYpP-qt1YFDBrBjdPL97A,Amorina Cucina Rustica,Italian,40.67755800000001,-73.969207,4.0,231,$$,11238,True
jDIVPYpxQAk1HUAi0NIlQw,Pazza Notte,Italian,40.7635099,-73.97800000000002,4.0,826,$$,10019,True
nBy8KtcUHktPFKw-VClG1A,La Pecora Bianca,Italian,40.75495,-73.9682718,3.5,247,$$,10022,True
LdWyeeV8DuYINKVTghFwrg,Canaletto Restaurant,Italian,40.76174,-73.96569000000002,4.0,68,$$$,10022,True
r6K5RBfhlNbr-g7g3u13KA,L'angolo Trattoria Italiana,Italian,40.8283599182,-73.9863337576389,4.5,78,$$,7010,False
bEXTA_Gwo2oVg4gnFd9fNA,Ai Fiori,Italian,40.75007520000001,-73.9837835,4.0,1262,$$$$,10018,False
4QGn3I-ZvdFkxgEniosyuA,Jimmy's Trattoria,Italian,40.75857379999999,-73.7682438,4.0,155,$$,11361,True
OmB4X44Ru8gjD6qgSNlXdg,Primola Restaurant,Italian,40.763867499999996,-73.9616489,3.5,131,$$$,10065,True
vXYFa2qzppkGiOiVPrLwDQ,Don Peppe,Italian,40.66898149081779,-73.82163342210409,4.0,573,$$$,11420,True
UQZmhaPAMdZabid6ccvhTg,Il Punto Ristorante,Italian,40.75612,-73.99467,4.0,356,$$$,10018,True
